entry_time,exit_time,direction,entry,exit,sl,target,pnl,result,strategy
2026-03-23 09:59:00+05:30,2026-03-23 09:59:00+05:30,LONG,22618.5,22597.09,22597.09,22661.33,-21.41,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 10:02:00+05:30,2026-03-23 10:15:00+05:30,LONG,22590.15,22566.21,22566.21,22638.02,-23.94,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 10:18:00+05:30,2026-03-23 10:19:00+05:30,LONG,22580.0,22559.08,22559.08,22621.84,-20.92,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 10:22:00+05:30,2026-03-23 10:30:00+05:30,LONG,22550.2,22530.61,22530.61,22589.37,-19.59,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 10:32:00+05:30,2026-03-23 10:50:00+05:30,LONG,22547.2,22527.04,22527.04,22587.52,-20.16,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 10:53:00+05:30,2026-03-23 11:07:00+05:30,LONG,22516.75,22556.0,22497.13,22556.0,39.25,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 11:09:00+05:30,2026-03-23 11:35:00+05:30,SHORT,22570.35,22523.41,22593.82,22523.41,46.94,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 11:38:00+05:30,2026-03-23 12:24:00+05:30,LONG,22525.95,22505.66,22505.66,22566.52,-20.29,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 12:28:00+05:30,2026-03-23 12:37:00+05:30,LONG,22489.35,22527.63,22470.21,22527.63,38.28,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 12:39:00+05:30,2026-03-23 12:55:00+05:30,SHORT,22537.45,22493.99,22559.18,22493.99,43.46,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 12:58:00+05:30,2026-03-23 13:12:00+05:30,LONG,22492.7,22472.67,22472.67,22532.75,-20.02,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 13:14:00+05:30,2026-03-23 13:21:00+05:30,LONG,22477.9,22513.2,22460.25,22513.2,35.29,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 13:23:00+05:30,2026-03-23 13:30:00+05:30,SHORT,22504.55,22523.2,22523.2,22467.25,-18.65,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 13:32:00+05:30,2026-03-23 13:36:00+05:30,SHORT,22505.8,22527.91,22527.91,22461.58,-22.11,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 13:38:00+05:30,2026-03-23 13:42:00+05:30,SHORT,22517.0,22541.24,22541.24,22468.52,-24.24,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 13:52:00+05:30,2026-03-23 14:01:00+05:30,SHORT,22594.1,22621.6,22621.6,22539.1,-27.5,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 14:08:00+05:30,2026-03-23 14:31:00+05:30,SHORT,22639.4,22589.38,22664.41,22589.38,50.03,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 14:35:00+05:30,2026-03-23 14:37:00+05:30,LONG,22524.8,22591.22,22491.59,22591.22,66.42,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 14:54:00+05:30,2026-03-23 15:00:00+05:30,SHORT,22637.85,22574.81,22669.37,22574.81,63.04,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 15:06:00+05:30,2026-03-23 15:29:00+05:30,LONG,22512.05,22478.12,22478.12,22579.91,-33.93,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 09:41:00+05:30,2026-03-24 09:42:00+05:30,LONG,22778.3,22750.51,22750.51,22833.88,-27.79,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 09:45:00+05:30,2026-03-24 09:45:00+05:30,LONG,22747.3,22719.19,22719.19,22803.52,-28.11,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 09:47:00+05:30,2026-03-24 10:08:00+05:30,LONG,22720.85,22692.51,22692.51,22777.53,-28.34,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 10:11:00+05:30,2026-03-24 10:17:00+05:30,LONG,22694.95,22740.31,22672.27,22740.31,45.36,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 10:20:00+05:30,2026-03-24 10:23:00+05:30,SHORT,22731.4,22750.54,22750.54,22693.13,-19.14,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 10:25:00+05:30,2026-03-24 10:31:00+05:30,SHORT,22763.1,22719.62,22784.84,22719.62,43.48,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 10:38:00+05:30,2026-03-24 10:48:00+05:30,LONG,22642.15,22689.22,22618.62,22689.22,47.07,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 10:50:00+05:30,2026-03-24 11:18:00+05:30,SHORT,22691.9,22723.65,22723.65,22628.4,-31.75,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 11:22:00+05:30,2026-03-24 11:34:00+05:30,SHORT,22725.65,22748.68,22748.68,22679.59,-23.03,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 11:37:00+05:30,2026-03-24 11:46:00+05:30,SHORT,22762.75,22785.45,22785.45,22717.34,-22.7,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 11:48:00+05:30,2026-03-24 11:56:00+05:30,SHORT,22785.2,22807.8,22807.8,22740.01,-22.6,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 11:58:00+05:30,2026-03-24 12:05:00+05:30,SHORT,22819.6,22769.88,22844.46,22769.88,49.71,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 12:08:00+05:30,2026-03-24 12:13:00+05:30,LONG,22780.5,22761.33,22761.33,22818.84,-19.17,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 12:16:00+05:30,2026-03-24 12:22:00+05:30,LONG,22767.45,22805.9,22748.22,22805.9,38.45,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 12:28:00+05:30,2026-03-24 12:29:00+05:30,SHORT,22902.4,22831.33,22937.93,22831.33,71.07,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 12:37:00+05:30,2026-03-24 12:43:00+05:30,SHORT,22938.7,22984.8,22984.8,22846.5,-46.1,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 12:45:00+05:30,2026-03-24 12:48:00+05:30,SHORT,22956.95,22988.61,22988.61,22893.63,-31.66,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 12:50:00+05:30,2026-03-24 12:52:00+05:30,SHORT,22993.35,23022.19,23022.19,22935.66,-28.84,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 12:54:00+05:30,2026-03-24 13:03:00+05:30,SHORT,23007.8,22945.21,23039.1,22945.21,62.59,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 13:07:00+05:30,2026-03-24 13:11:00+05:30,LONG,22926.95,22985.66,22897.59,22985.66,58.72,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 13:16:00+05:30,2026-03-24 13:21:00+05:30,SHORT,22960.75,22992.98,22992.98,22896.29,-32.23,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 13:24:00+05:30,2026-03-24 13:34:00+05:30,SHORT,23007.9,23036.93,23036.93,22949.85,-29.02,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 13:38:00+05:30,2026-03-24 13:48:00+05:30,SHORT,23039.85,22993.66,23062.94,22993.66,46.19,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 13:51:00+05:30,2026-03-24 14:16:00+05:30,LONG,22970.1,23024.26,22943.02,23024.26,54.16,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 14:19:00+05:30,2026-03-24 14:21:00+05:30,SHORT,23007.15,22951.72,23034.86,22951.72,55.43,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 14:23:00+05:30,2026-03-24 14:37:00+05:30,LONG,22957.1,22921.46,22921.46,23028.37,-35.64,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-24 14:39:00+05:30,2026-03-24 15:27:00+05:30,LONG,22897.6,22953.29,22869.75,22953.29,55.69,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 09:19:00+05:30,2026-03-25 09:20:00+05:30,SHORT,23137.85,23175.77,23175.77,23062.0,-37.92,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 09:23:00+05:30,2026-03-25 09:34:00+05:30,SHORT,23187.6,23230.68,23230.68,23101.44,-43.08,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 09:37:00+05:30,2026-03-25 09:43:00+05:30,SHORT,23221.3,23242.24,23242.24,23179.43,-20.94,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 09:46:00+05:30,2026-03-25 09:55:00+05:30,SHORT,23274.0,23297.44,23297.44,23227.12,-23.44,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 09:57:00+05:30,2026-03-25 10:13:00+05:30,SHORT,23284.45,23306.48,23306.48,23240.38,-22.03,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 10:16:00+05:30,2026-03-25 10:17:00+05:30,SHORT,23291.4,23314.46,23314.46,23245.28,-23.06,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 10:20:00+05:30,2026-03-25 10:30:00+05:30,SHORT,23295.45,23320.13,23320.13,23246.08,-24.69,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 10:32:00+05:30,2026-03-25 10:41:00+05:30,SHORT,23308.3,23327.97,23327.97,23268.96,-19.67,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 10:47:00+05:30,2026-03-25 11:01:00+05:30,SHORT,23364.55,23382.29,23382.29,23329.08,-17.74,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 11:04:00+05:30,2026-03-25 11:06:00+05:30,SHORT,23384.15,23398.98,23398.98,23354.49,-14.83,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 11:10:00+05:30,2026-03-25 11:25:00+05:30,SHORT,23418.35,23385.61,23434.72,23385.61,32.74,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 11:28:00+05:30,2026-03-25 11:36:00+05:30,LONG,23387.95,23372.3,23372.3,23419.25,-15.65,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 11:40:00+05:30,2026-03-25 11:49:00+05:30,LONG,23358.9,23402.01,23337.34,23402.01,43.11,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 11:53:00+05:30,2026-03-25 12:13:00+05:30,SHORT,23406.7,23426.1,23426.1,23367.9,-19.4,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 12:17:00+05:30,2026-03-25 12:23:00+05:30,SHORT,23432.85,23448.35,23448.35,23401.85,-15.5,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 12:25:00+05:30,2026-03-25 12:32:00+05:30,SHORT,23433.45,23449.77,23449.77,23400.81,-16.32,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 12:35:00+05:30,2026-03-25 12:50:00+05:30,SHORT,23447.55,23413.66,23464.49,23413.66,33.89,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 12:56:00+05:30,2026-03-25 12:57:00+05:30,LONG,23400.85,23382.31,23382.31,23437.92,-18.54,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 13:00:00+05:30,2026-03-25 13:06:00+05:30,LONG,23374.85,23414.6,23354.97,23414.6,39.75,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 13:10:00+05:30,2026-03-25 13:20:00+05:30,LONG,23393.75,23375.52,23375.52,23430.2,-18.23,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 13:22:00+05:30,2026-03-25 13:27:00+05:30,LONG,23385.3,23420.09,23367.91,23420.09,34.79,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 13:30:00+05:30,2026-03-25 13:37:00+05:30,SHORT,23414.15,23433.11,23433.11,23376.22,-18.96,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 13:39:00+05:30,2026-03-25 13:46:00+05:30,SHORT,23428.6,23448.42,23448.42,23388.96,-19.82,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 13:48:00+05:30,2026-03-25 13:50:00+05:30,SHORT,23440.8,23455.51,23455.51,23411.39,-14.71,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 13:53:00+05:30,2026-03-25 14:02:00+05:30,SHORT,23430.7,23446.73,23446.73,23398.64,-16.03,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 14:05:00+05:30,2026-03-25 14:07:00+05:30,SHORT,23444.5,23407.47,23463.01,23407.47,37.03,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 14:09:00+05:30,2026-03-25 14:13:00+05:30,LONG,23414.25,23395.32,23395.32,23452.1,-18.93,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 14:15:00+05:30,2026-03-25 14:21:00+05:30,LONG,23390.3,23370.7,23370.7,23429.51,-19.6,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 14:26:00+05:30,2026-03-25 14:30:00+05:30,LONG,23332.0,23311.09,23311.09,23373.82,-20.91,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 14:32:00+05:30,2026-03-25 15:00:00+05:30,LONG,23327.5,23302.55,23302.55,23377.41,-24.95,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 15:03:00+05:30,2026-03-25 15:05:00+05:30,LONG,23344.3,23317.48,23317.48,23397.94,-26.82,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 15:08:00+05:30,2026-03-25 15:19:00+05:30,LONG,23315.5,23284.77,23284.77,23376.96,-30.73,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-25 15:21:00+05:30,2026-03-25 15:29:00+05:30,LONG,23279.4,23309.0,23259.99,23318.22,29.6,EOD,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 09:17:00+05:30,2026-03-27 09:18:00+05:30,LONG,23083.95,23040.43,23040.43,23170.98,-43.52,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 09:20:00+05:30,2026-03-27 09:57:00+05:30,LONG,23041.8,22995.28,22995.28,23134.83,-46.52,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 10:00:00+05:30,2026-03-27 10:03:00+05:30,LONG,22992.25,23027.98,22974.38,23027.98,35.73,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 10:08:00+05:30,2026-03-27 10:13:00+05:30,LONG,23009.0,22990.36,22990.36,23046.28,-18.64,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 10:16:00+05:30,2026-03-27 10:30:00+05:30,LONG,22981.2,23016.75,22963.42,23016.75,35.55,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 10:33:00+05:30,2026-03-27 10:42:00+05:30,SHORT,23023.8,22988.54,23041.43,22988.54,35.26,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 10:48:00+05:30,2026-03-27 10:54:00+05:30,LONG,22979.55,22961.65,22961.65,23015.35,-17.9,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 10:56:00+05:30,2026-03-27 11:10:00+05:30,LONG,22963.35,22998.35,22945.85,22998.35,35.0,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 11:12:00+05:30,2026-03-27 11:23:00+05:30,SHORT,22986.45,22952.22,23003.57,22952.22,34.23,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 11:27:00+05:30,2026-03-27 11:28:00+05:30,LONG,22951.85,22938.65,22938.65,22978.25,-13.2,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 11:31:00+05:30,2026-03-27 12:02:00+05:30,LONG,22937.65,22922.65,22922.65,22967.66,-15.01,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 12:04:00+05:30,2026-03-27 12:17:00+05:30,LONG,22935.85,22921.05,22921.05,22965.45,-14.8,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 12:22:00+05:30,2026-03-27 12:27:00+05:30,LONG,22930.75,22959.71,22916.27,22959.71,28.96,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 12:29:00+05:30,2026-03-27 12:50:00+05:30,SHORT,22954.3,22970.02,22970.02,22922.87,-15.72,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 12:52:00+05:30,2026-03-27 13:05:00+05:30,SHORT,22959.8,22925.64,22976.88,22925.64,34.16,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 13:07:00+05:30,2026-03-27 13:16:00+05:30,LONG,22931.2,22955.89,22918.86,22955.89,24.69,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 13:19:00+05:30,2026-03-27 13:29:00+05:30,SHORT,22971.4,22939.4,22987.4,22939.4,32.0,TP,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 13:32:00+05:30,2026-03-27 13:35:00+05:30,LONG,22932.4,22915.99,22915.99,22965.22,-16.41,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 13:37:00+05:30,2026-03-27 13:38:00+05:30,LONG,22931.6,22914.73,22914.73,22965.34,-16.87,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 13:41:00+05:30,2026-03-27 14:06:00+05:30,LONG,22923.1,22905.01,22905.01,22959.27,-18.09,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 14:08:00+05:30,2026-03-27 14:11:00+05:30,LONG,22903.25,22888.26,22888.26,22933.23,-14.99,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 14:13:00+05:30,2026-03-27 14:22:00+05:30,LONG,22903.6,22887.34,22887.34,22936.13,-16.26,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 14:24:00+05:30,2026-03-27 14:27:00+05:30,LONG,22891.75,22875.48,22875.48,22924.29,-16.27,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 14:29:00+05:30,2026-03-27 14:32:00+05:30,LONG,22887.75,22871.69,22871.69,22919.86,-16.06,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 14:36:00+05:30,2026-03-27 14:36:00+05:30,LONG,22859.45,22843.58,22843.58,22891.19,-15.87,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 14:38:00+05:30,2026-03-27 15:00:00+05:30,LONG,22849.3,22831.81,22831.81,22884.28,-17.49,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 15:03:00+05:30,2026-03-27 15:06:00+05:30,LONG,22836.9,22819.83,22819.83,22871.05,-17.07,SL,Nifty|1m|S23_SupplyZoneReversal
2026-03-27 15:09:00+05:30,2026-03-27 15:29:00+05:30,LONG,22820.1,22835.5,22800.78,22858.74,15.4,EOD,Nifty|1m|S23_SupplyZoneReversal
2026-03-23 09:29:00+05:30,2026-03-23 09:57:00+05:30,SHORT,22705.8,22601.3,22758.05,22601.3,104.5,TP,Nifty|1m|S24_GapBorderRejection
2026-03-23 09:59:00+05:30,2026-03-23 09:59:00+05:30,LONG,22618.5,22597.09,22597.09,22661.33,-21.41,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 10:01:00+05:30,2026-03-23 10:03:00+05:30,SHORT,22586.9,22610.22,22610.22,22540.26,-23.32,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 10:05:00+05:30,2026-03-23 10:12:00+05:30,LONG,22615.2,22588.34,22588.34,22668.92,-26.86,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 10:14:00+05:30,2026-03-23 10:29:00+05:30,SHORT,22576.65,22530.98,22599.49,22530.98,45.68,TP,Nifty|1m|S24_GapBorderRejection
2026-03-23 10:31:00+05:30,2026-03-23 10:51:00+05:30,LONG,22545.25,22523.1,22523.1,22589.54,-22.15,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 10:53:00+05:30,2026-03-23 11:07:00+05:30,LONG,22516.75,22556.0,22497.13,22556.0,39.25,TP,Nifty|1m|S24_GapBorderRejection
2026-03-23 11:09:00+05:30,2026-03-23 11:35:00+05:30,SHORT,22570.35,22523.41,22593.82,22523.41,46.94,TP,Nifty|1m|S24_GapBorderRejection
2026-03-23 11:37:00+05:30,2026-03-23 11:39:00+05:30,SHORT,22520.05,22542.27,22542.27,22475.61,-22.22,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 11:41:00+05:30,2026-03-23 11:43:00+05:30,LONG,22540.65,22520.26,22520.26,22581.44,-20.39,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 11:45:00+05:30,2026-03-23 11:50:00+05:30,SHORT,22518.0,22537.92,22537.92,22478.16,-19.92,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 11:52:00+05:30,2026-03-23 12:07:00+05:30,LONG,22551.75,22533.63,22533.63,22588.0,-18.12,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 12:09:00+05:30,2026-03-23 12:10:00+05:30,SHORT,22533.05,22551.53,22551.53,22496.1,-18.48,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 12:12:00+05:30,2026-03-23 12:13:00+05:30,LONG,22559.1,22540.9,22540.9,22595.51,-18.2,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 12:15:00+05:30,2026-03-23 12:24:00+05:30,SHORT,22534.25,22499.7,22551.53,22499.7,34.55,TP,Nifty|1m|S24_GapBorderRejection
2026-03-23 12:27:00+05:30,2026-03-23 12:28:00+05:30,SHORT,22482.35,22501.69,22501.69,22443.66,-19.34,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 12:30:00+05:30,2026-03-23 12:47:00+05:30,LONG,22514.6,22554.42,22494.69,22554.42,39.83,TP,Nifty|1m|S24_GapBorderRejection
2026-03-23 12:49:00+05:30,2026-03-23 12:55:00+05:30,SHORT,22537.6,22495.09,22558.86,22495.09,42.51,TP,Nifty|1m|S24_GapBorderRejection
2026-03-23 12:57:00+05:30,2026-03-23 13:15:00+05:30,SHORT,22490.65,22511.45,22511.45,22449.06,-20.8,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 13:17:00+05:30,2026-03-23 13:30:00+05:30,SHORT,22500.85,22519.6,22519.6,22463.36,-18.75,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 13:32:00+05:30,2026-03-23 13:36:00+05:30,SHORT,22505.8,22527.91,22527.91,22461.58,-22.11,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 13:38:00+05:30,2026-03-23 13:42:00+05:30,SHORT,22517.0,22541.24,22541.24,22468.52,-24.24,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 13:44:00+05:30,2026-03-23 13:47:00+05:30,LONG,22534.1,22581.6,22510.35,22581.6,47.5,TP,Nifty|1m|S24_GapBorderRejection
2026-03-23 13:49:00+05:30,2026-03-23 14:03:00+05:30,LONG,22591.75,22639.0,22568.12,22639.0,47.25,TP,Nifty|1m|S24_GapBorderRejection
2026-03-23 14:05:00+05:30,2026-03-23 14:08:00+05:30,LONG,22645.7,22619.03,22619.03,22699.05,-26.67,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 14:10:00+05:30,2026-03-23 14:25:00+05:30,LONG,22627.8,22600.08,22600.08,22683.24,-27.72,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 14:27:00+05:30,2026-03-23 14:31:00+05:30,LONG,22620.25,22593.56,22593.56,22673.63,-26.69,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 14:34:00+05:30,2026-03-23 14:36:00+05:30,SHORT,22517.15,22549.61,22549.61,22452.23,-32.46,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 14:39:00+05:30,2026-03-23 14:45:00+05:30,SHORT,22562.45,22599.95,22599.95,22487.44,-37.51,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 14:47:00+05:30,2026-03-23 14:51:00+05:30,SHORT,22586.6,22624.43,22624.43,22510.95,-37.83,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 14:53:00+05:30,2026-03-23 14:55:00+05:30,LONG,22643.55,22611.53,22611.53,22707.6,-32.02,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 14:57:00+05:30,2026-03-23 15:01:00+05:30,LONG,22599.2,22566.01,22566.01,22665.59,-33.19,SL,Nifty|1m|S24_GapBorderRejection
2026-03-23 15:03:00+05:30,2026-03-23 15:21:00+05:30,SHORT,22550.45,22479.65,22585.85,22479.65,70.8,TP,Nifty|1m|S24_GapBorderRejection
2026-03-23 15:23:00+05:30,2026-03-23 15:29:00+05:30,LONG,22484.75,22492.65,22463.2,22527.84,7.9,EOD,Nifty|1m|S24_GapBorderRejection
2026-03-24 09:17:00+05:30,2026-03-24 10:35:00+05:30,SHORT,22800.85,22667.14,22867.71,22667.14,133.71,TP,Nifty|1m|S24_GapBorderRejection
2026-03-24 10:37:00+05:30,2026-03-24 10:42:00+05:30,SHORT,22640.8,22664.45,22664.45,22593.5,-23.65,SL,Nifty|1m|S24_GapBorderRejection
2026-03-24 10:44:00+05:30,2026-03-24 10:58:00+05:30,LONG,22671.65,22644.97,22644.97,22725.01,-26.68,SL,Nifty|1m|S24_GapBorderRejection
2026-03-24 11:00:00+05:30,2026-03-24 11:03:00+05:30,SHORT,22639.8,22670.65,22670.65,22578.1,-30.85,SL,Nifty|1m|S24_GapBorderRejection
2026-03-24 11:05:00+05:30,2026-03-24 11:19:00+05:30,LONG,22679.75,22728.92,22655.17,22728.92,49.17,TP,Nifty|1m|S24_GapBorderRejection
2026-03-24 11:21:00+05:30,2026-03-24 11:23:00+05:30,LONG,22741.45,22719.73,22719.73,22784.9,-21.72,SL,Nifty|1m|S24_GapBorderRejection
2026-03-24 11:25:00+05:30,2026-03-24 11:28:00+05:30,SHORT,22703.25,22726.39,22726.39,22656.97,-23.14,SL,Nifty|1m|S24_GapBorderRejection
2026-03-24 11:30:00+05:30,2026-03-24 11:46:00+05:30,LONG,22729.35,22774.45,22706.8,22774.45,45.1,TP,Nifty|1m|S24_GapBorderRejection
2026-03-24 11:48:00+05:30,2026-03-24 11:56:00+05:30,SHORT,22785.2,22807.8,22807.8,22740.01,-22.6,SL,Nifty|1m|S24_GapBorderRejection
2026-03-24 11:58:00+05:30,2026-03-24 12:05:00+05:30,SHORT,22819.6,22769.88,22844.46,22769.88,49.71,TP,Nifty|1m|S24_GapBorderRejection
2026-03-24 12:08:00+05:30,2026-03-24 12:13:00+05:30,LONG,22780.5,22761.33,22761.33,22818.84,-19.17,SL,Nifty|1m|S24_GapBorderRejection
2026-03-24 12:15:00+05:30,2026-03-24 12:22:00+05:30,SHORT,22761.9,22780.68,22780.68,22724.34,-18.78,SL,Nifty|1m|S24_GapBorderRejection
2026-03-24 12:25:00+05:30,2026-03-24 12:29:00+05:30,LONG,22880.2,22851.03,22851.03,22938.54,-29.17,SL,Nifty|1m|S24_GapBorderRejection
2026-03-24 12:31:00+05:30,2026-03-24 12:40:00+05:30,LONG,22864.6,22953.11,22820.34,22953.11,88.51,TP,Nifty|1m|S24_GapBorderRejection
2026-03-24 12:42:00+05:30,2026-03-24 12:43:00+05:30,SHORT,22948.55,22984.18,22984.18,22877.3,-35.62,SL,Nifty|1m|S24_GapBorderRejection
2026-03-24 12:45:00+05:30,2026-03-24 12:48:00+05:30,SHORT,22956.95,22988.61,22988.61,22893.63,-31.66,SL,Nifty|1m|S24_GapBorderRejection
2026-03-24 12:50:00+05:30,2026-03-24 12:52:00+05:30,SHORT,22993.35,23022.19,23022.19,22935.66,-28.84,SL,Nifty|1m|S24_GapBorderRejection
